,doing business as name,address,city_x,state_x,zip_code,license description,business activity id,business activity,application type,date issued,expiration,latitude_x,latitude_y,license_id,active_id,name,review_count,rating,price
328,MCCORMICK & SCHMICK'S SEAFOOD RESTAURANT,1 e wacker dr,CHICAGO,IL,60601,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,02/28/2017,2019-03-15,41.886707555,41.8866025,3274,7445,McCormick & Schmick's Seafood & Steaks,413,3.0,$$$
329,DICK'S LAST RESORT,315 n dearborn st,CHICAGO,IL,60654,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,09/27/2018,2020-09-15,41.887906161,41.8879170470673,15406,1736,Dicks Last Resort,351,3.0,$$
330,CATCH THIRTY FIVE,35 w wacker dr 1st,CHICAGO,IL,60601,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,09/18/2018,2020-09-15,41.886709667,41.886448,15311,1741,Catch 35,788,4.0,$$$
331,CONVENIENCE 35,35 w wacker dr 1st lobby,CHICAGO,IL,60601,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,08/14/2017,2019-08-15,41.886709667,41.886448,8100,5866,Catch 35,788,4.0,$$$
332,THE WIT,201 n state st 1-27,CHICAGO,IL,60601,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,07/19/2018,2020-09-15,41.885778195,41.886069899999995,13847,1756,ROOF on theWit,911,3.0,$$$
333,UMAMI BURGER,1480 n milwaukee ave  1,CHICAGO,IL,60622,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,09/26/2018,2020-09-15,41.908766981999996,41.908589899999996,15391,1765,Umami Burger - Wicker Park,822,4.0,$$
334,JERRY'S,5419 n clark st 1,CHICAGO,IL,60640,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,09/17/2018,2020-09-15,41.980359035999996,41.980476,15205,1825,Jerry's,472,3.0,$$
335,JA GRILL HYDE PARK,1510 e harper ct,CHICAGO,IL,60615,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,07/03/2018,2020-08-15,41.800410976,41.8004951,13446,1862,Ja' Grill Hyde Park,418,3.5,$$
336,Yolk Cafe,355 e ohio st first fl,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,08/13/2018,2020-08-15,41.892524761,41.8924891,14438,1878,Yolk - Streeterville,1870,4.0,$$
337,GIORDANO'S RESTAURANT,6314 s cicero ave,CHICAGO,IL,60638,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,08/13/2018,2020-08-15,41.777938922,41.7778719103997,14432,1881,Giordano's,393,3.5,$$
338,CHICAGO METRO MART INC.,111 n wabash ave 1 100,CHICAGO,IL,60602,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,08/01/2018,2020-08-15,41.883526492,41.88347,14063,1927,Heaven on Seven Wabash,392,4.0,$$
339,HEAVEN ON SEVEN,111 n wabash ave 7 700,CHICAGO,IL,60602,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,05/02/2018,2020-03-15,41.883526492,41.88347,12286,3407,Heaven on Seven Wabash,392,4.0,$$
340,DO-RITE DONUTS,233 e erie st 1st 110,CHICAGO,IL,60611,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,07/18/2018,2020-08-15,41.894063163,41.894028000000006,13800,1976,Do-Rite Donuts & Chicken,998,4.5,$
341,SUNNY SIDE UP,42 e superior st levels 1- 4,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,07/09/2018,2020-08-15,41.895812575,41.895791640296395,13521,1981,Sunny Side Up & Coffee Shop,759,4.0,$$
342,Stax Cafe,1401 w taylor st 1,CHICAGO,IL,60607,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,10/11/2018,2020-08-15,41.869228788,41.8691,15708,2062,Stax Cafe,509,3.5,$$
343,TASTE OF HAVANA,2529 n milwaukee ave 1 b,CHICAGO,IL,60647,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,ISSUE,07/09/2018,2020-07-15,41.927388853000004,41.927440000000004,13508,2177,The Crab Pad,386,4.5,$$
344,GRANERO,2529 n milwaukee ave 2,CHICAGO,IL,60647,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,04/17/2017,2019-04-15,41.927388853000004,41.927440000000004,11196,7277,The Crab Pad,386,4.5,$$
345,HB Home Bistro,3404 n halsted st 1st & basement,CHICAGO,IL,60657,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,07/12/2018,2020-07-15,41.943785755,41.943934999999996,13652,2188,Home Bistro,911,4.5,$$
346,L' PATRON,3749 w fullerton ave 1st,CHICAGO,IL,60647,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,07/11/2018,2020-07-15,41.924438535,41.924240000000005,13623,2212,L' Patron Tacos,401,4.0,$$
347,SUGAR FACTORY,55 e grand ave  g03,CHICAGO,IL,60611,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,06/26/2018,2020-07-15,41.891590741,41.891591,13317,2230,Doc B's Restaurant + Bar,669,4.5,$$
348,SUGAR FACTORY,55 e grand ave  g03,CHICAGO,IL,60611,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,06/26/2018,2020-07-15,41.891590741,41.891386735247295,13317,2230,Sugar Factory - American Brasserie,487,3.0,$$
349,DOC B'S,55 e grand ave 1,CHICAGO,IL,60611,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,05/23/2018,2020-06-15,41.891590741,41.891591,12794,2436,Doc B's Restaurant + Bar,669,4.5,$$
350,DOC B'S,55 e grand ave 1,CHICAGO,IL,60611,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,05/23/2018,2020-06-15,41.891590741,41.891386735247295,12794,2436,Sugar Factory - American Brasserie,487,3.0,$$
351,NORDSTROM ESPRESSO BAR,55 e grand ave,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/03/2017,2019-03-15,41.891590741,41.891591,3374,7353,Doc B's Restaurant + Bar,669,4.5,$$
352,NORDSTROM ESPRESSO BAR,55 e grand ave,CHICAGO,IL,60611,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,03/03/2017,2019-03-15,41.891590741,41.891386735247295,3374,7353,Sugar Factory - American Brasserie,487,3.0,$$
353,La Fournette LLC,1547 n wells st 1,CHICAGO,IL,60610,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,06/27/2018,2020-07-15,41.910517471,41.91049829999999,13344,2240,La Fournette,434,4.5,$
354,ROLLAPALOOZA,3344 n halsted st 1st 1 s,CHICAGO,IL,60657,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,06/25/2018,2020-07-15,41.94312984,41.94314,13289,2244,Rollapalooza,415,4.5,$$
355,LAO SZE CHUAN,2172 s archer ave 1,CHICAGO,IL,60616,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,ISSUE,06/19/2018,2020-07-15,41.853098459,41.85328,13230,2247,Lao Sze Chuan,1311,3.5,$$
356,GIANT,3209 w armitage ave,CHICAGO,IL,60647,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,06/21/2018,2020-07-15,41.917288021,41.9171,13264,2258,Giant,357,4.5,$$$
357,BAVETTE'S,218 w kinzie st 1 & bsmt,CHICAGO,IL,60654,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,06/04/2018,2020-07-15,41.889266021,41.8892796234574,12941,2278,Bavette's Bar & Boeuf,2094,4.5,$$$
358,NONNINA,340 n clark st 1,CHICAGO,IL,60654,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,07/05/2018,2020-07-15,41.888526714,41.8883821,13473,2283,Nonnina,412,4.0,$$
359,EMA,74 w illinois st 1st,CHICAGO,IL,60654,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,06/29/2018,2020-07-15,41.890935404000004,41.8909649,13383,2311,Ēma,693,4.5,$$
360,ARAMI,1829 w chicago ave 1,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,07/17/2018,2020-07-15,41.895861955,41.896034501150204,13754,2385,ARAMI,611,4.0,$$$
361,RAJUN CAJUN,1459 e 53rd st,CHICAGO,IL,60615,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,05/11/2018,2020-06-15,41.79943078,41.79923,12513,2430,Rajun Cajun,350,3.5,$
362,TRIPLE CROWN RESTAURANT,2217 s wentworth ave 2nd,CHICAGO,IL,60616,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,06/05/2018,2020-06-15,41.852433195,41.852477,12955,2470,Triple Crown Restaurant,637,3.5,$$
363,GO 4 FOOD INC.,212 w 23rd st,CHICAGO,IL,60616,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,05/10/2018,2020-06-15,41.851078672,41.851085,12459,2506,Go 4 Food,643,4.0,$$
364,SMALL CHEVAL,1732 n milwaukee ave 1,CHICAGO,IL,60647,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,06/04/2018,2020-06-15,41.912730418,41.91282,12937,2520,Small Cheval,916,4.5,$$
365,MRS MURPHYS AND SONS IRISH  BISTRO,3905 n lincoln ave,CHICAGO,IL,60613,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,05/31/2018,2020-06-15,41.95255855,41.952689899999996,12919,2526,Mrs. Murphy & Sons Irish Bistro,456,4.0,$$
366,CHANT,1509 e 53rd st,CHICAGO,IL,60615,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,04/30/2018,2020-06-15,41.799436696,41.7994154258194,12220,2537,Chant,432,3.5,$$
367,Bombay Wraps,122 n wells st 1st 007,CHICAGO,IL,60606,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,04/30/2018,2020-06-15,41.883812772,41.8839797555164,12214,2544,Bombay Wraps,409,4.0,$
368,JOY YEE NOODLE SHOP,2139 s china pl 1 & 2,CHICAGO,IL,60616,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,04/30/2018,2020-06-15,41.853788471,41.85412,12209,2548,Joy Yee Noodle,1488,3.5,$$
369,SOHO HOUSE CHICAGO,113-125 n green st bsmt - 6th,CHICAGO,IL,60607,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,04/25/2018,2020-06-15,41.883557098000004,41.88374,12163,2564,The Allis,644,4.0,$$
370,Kai Zan,2557 w chicago ave 1,CHICAGO,IL,60622,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,04/19/2018,2020-06-15,41.895591573000004,41.895505137499796,11975,2571,Kai Zan,888,4.5,$$$
371,PIZZA CAPRI,1501 e 53rd st,CHICAGO,IL,60615,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,04/27/2018,2020-06-15,41.799434259,41.7993202209473,12208,2574,Pizza Capri,348,3.5,$$
372,THE DEARBORN,145 n dearborn st 1st,CHICAGO,IL,60602,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,05/17/2018,2020-06-15,41.884339671,41.8842528,12678,2577,The Dearborn,1025,4.5,$$
373,The Bar on Buena,910 w buena ave,CHICAGO,IL,60613,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,06/15/2018,2020-06-15,41.958550898,41.958563700000006,12241,2586,Bar on Buena,529,4.0,$$
374,Kit Kat Lounge and Restaurant,3700 n halsted st 1st,CHICAGO,IL,60613,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,05/22/2018,2020-06-15,41.949147337,41.949263828004,12776,2590,Kit Kat Lounge & Supper Club,628,3.5,$$
375,BROWNSTONE TAVERN & GRILL,3937 n lincoln ave 1st,CHICAGO,IL,60613,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,06/15/2018,2020-06-15,41.953389926999996,41.953399658203104,9922,2599,Brownstone Tavern & Grill,451,3.5,$$
376,FREDDIES,701 w 31st st 1-2,CHICAGO,IL,60616,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,05/22/2018,2020-06-15,41.837965786999995,41.8377391351096,12749,2618,Fabulous Freddies Italian Eatery,388,3.5,$
377,GREAT SEA CHINESE RESTAURANT,3254 w lawrence ave 1,CHICAGO,IL,60625,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,RENEW,05/21/2018,2020-06-15,41.968541249,41.9687,12721,2622,Great Sea Restaurant,669,4.0,$$
378,KUM HO HERB CENTER,3254 w lawrence ave,CHICAGO,IL,60625,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,09/14/2017,2019-09-15,41.968541249,41.9687,6511,5495,Great Sea Restaurant,669,4.0,$$
379,KEN KEE RESTAURANT,2129 s china pl,CHICAGO,IL,60616,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,06/15/2018,2020-06-15,41.853871389,41.8543853759766,10797,2623,Ken Kee Restaurant,413,3.5,$$
380,"LAWRENCE'S FISHERIES, INC.",2120 s canal st,CHICAGO,IL,60616,Retail Food Establishment,775,Retail Sales of Perishable Foods,RENEW,05/01/2018,2020-06-15,41.853701996999995,41.8539559,12268,2634,Lawrence's Fish & Shrimp,426,3.5,$$
